INSTRUMENT,SYMBOL    ,EXP_DATE  ,STR_PRICE  ,OPT_TYPE,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      ,NOTION_VAL        ,PR_VAL            
OPTSTK    ,HEROMOTOCO,27/10/2022,00002400.00,CE      ,00000138.00,00000168.00,00000126.55,00000168.00,000000000005400,             2700,              009,              009,        6849300.00,         369300.00
OPTSTK    ,HEROMOTOCO,27/10/2022,00002400.00,PE      ,00000006.00,00000007.80,00000001.90,00000002.00,000000000098100,           145500,              485,              403,      349787280.00,         587280.00
OPTSTK    ,HEROMOTOCO,27/10/2022,00002450.00,CE      ,00000092.85,00000121.55,00000077.25,00000121.55,000000000006900,             5400,              018,              018,       13746090.00,         516090.00
OPTSTK    ,HEROMOTOCO,27/10/2022,00002450.00,PE      ,00000013.65,00000016.45,00000004.00,00000004.30,000000000034200,           213900,              713,              600,      526218030.00,        2163030.00
OPTSTK    ,HEROMOTOCO,27/10/2022,00002500.00,CE      ,00000058.00,00000078.10,00000038.95,00000075.50,000000000079200,           163200,              544,              504,      416745450.00,        8745450.00
OPTSTK    ,HEROMOTOCO,27/10/2022,00002500.00,PE      ,00000024.40,00000033.10,00000009.60,00000010.50,000000000193500,           443700,             1479,             1234,     1118720160.00,        9470160.00
OPTSTK    ,HEROMOTOCO,27/10/2022,00002550.00,CE      ,00000033.05,00000042.90,00000019.65,00000040.00,000000000210900,           556500,             1855,             1646,     1435496760.00,       16421760.00
OPTSTK    ,HEROMOTOCO,27/10/2022,00002550.00,PE      ,00000051.00,00000063.00,00000023.70,00000025.75,000000000133500,           189900,              633,              563,      491802660.00,        7557660.00
OPTSTK    ,HEROMOTOCO,27/10/2022,00002600.00,CE      ,00000020.05,00000021.95,00000010.25,00000020.70,000000000384000,           720300,             2401,             1917,     1884062610.00,       11282610.00
OPTSTK    ,HEROMOTOCO,27/10/2022,00002600.00,PE      ,00000085.10,00000103.00,00000052.30,00000057.25,000000000096000,            45600,              152,              144,      121678860.00,        3118860.00
OPTSTK    ,HEROMOTOCO,27/10/2022,00002650.00,CE      ,00000009.70,00000010.35,00000005.25,00000009.40,000000000225900,           465000,             1550,              990,     1235835630.00,        3585630.00
OPTSTK    ,HEROMOTOCO,27/10/2022,00002650.00,PE      ,00000124.25,00000125.00,00000092.55,00000093.20,000000000027900,             4500,              015,              015,       12419745.00,         494745.00
OPTSTK    ,HEROMOTOCO,27/10/2022,00002700.00,CE      ,00000005.25,00000005.60,00000003.35,00000005.05,000000000502800,           365100,             1217,              886,      987347595.00,        1577595.00
OPTSTK    ,HEROMOTOCO,27/10/2022,00002700.00,PE      ,00000172.10,00000182.00,00000136.00,00000138.75,000000000114000,            10800,              036,              036,       30823830.00,        1663830.00
OPTSTK    ,HEROMOTOCO,27/10/2022,00002750.00,CE      ,00000002.70,00000003.20,00000002.20,00000002.80,000000000290700,           229200,              764,              551,      630890325.00,         590325.00
OPTSTK    ,HEROMOTOCO,27/10/2022,00002750.00,PE      ,00000219.55,00000240.50,00000183.95,00000185.95,000000000007500,             2700,              009,              009,        7982625.00,         557625.00
OPTSTK    ,HEROMOTOCO,27/10/2022,00002800.00,CE      ,00000002.15,00000002.40,00000001.50,00000002.00,000000000568500,           272400,              908,              695,      763212720.00,         492720.00
OPTSTK    ,HEROMOTOCO,27/10/2022,00002800.00,PE      ,00000274.75,00000274.75,00000234.00,00000234.00,000000000015600,             5400,              018,              015,       16472655.00,        1352655.00
OPTSTK    ,HEROMOTOCO,27/10/2022,00002850.00,CE      ,00000001.35,00000001.50,00000000.90,00000001.40,000000000135300,            45300,              151,              122,      129157005.00,          52005.00
OPTSTK    ,HEROMOTOCO,27/10/2022,00002900.00,CE      ,00000001.35,00000001.55,00000000.65,00000001.30,000000000344700,           117000,              390,              300,      339430170.00,         130170.00
OPTSTK    ,HEROMOTOCO,27/10/2022,00002900.00,PE      ,00000372.55,00000372.55,00000334.95,00000344.85,000000000050700,            13200,              044,              032,       42847320.00,        4567320.00
OPTSTK    ,HEROMOTOCO,27/10/2022,00002950.00,CE      ,00000000.95,00000001.25,00000000.75,00000001.00,000000000075300,             8700,              029,              029,       25673430.00,           8430.00
OPTSTK    ,HEROMOTOCO,27/10/2022,00003000.00,CE      ,00000000.85,00000000.95,00000000.40,00000000.75,000000000361200,            88800,              296,              223,      266458005.00,          58005.00
OPTSTK    ,HEROMOTOCO,27/10/2022,00003050.00,CE      ,00000000.60,00000000.60,00000000.50,00000000.50,000000000022200,              900,              003,              003,        2745480.00,            480.00
OPTSTK    ,HEROMOTOCO,27/10/2022,00003100.00,CE      ,00000000.60,00000000.85,00000000.55,00000000.70,000000000108300,            10500,              035,              021,       32557110.00,           7110.00
OPTSTK    ,HEROMOTOCO,27/10/2022,00003200.00,CE      ,00000000.55,00000000.60,00000000.35,00000000.50,000000000065700,            13500,              045,              030,       43206315.00,           6315.00
OPTSTK    ,HEROMOTOCO,27/10/2022,00003300.00,CE      ,00000000.45,00000000.45,00000000.10,00000000.25,000000000061500,             7800,              026,              022,       25741920.00,           1920.00
OPTSTK    ,HEROMOTOCO,24/11/2022,00002200.00,PE      ,00000009.50,00000010.40,00000006.80,00000007.50,000000000017400,             6600,              022,              022,       14576490.00,          56490.00
OPTSTK    ,HEROMOTOCO,24/11/2022,00002300.00,PE      ,00000016.00,00000019.00,00000013.55,00000013.55,000000000019800,             6600,              022,              016,       15277440.00,          97440.00
OPTSTK    ,HEROMOTOCO,24/11/2022,00002400.00,PE      ,00000031.85,00000037.80,00000026.00,00000026.55,000000000024600,            26400,              088,              069,       64174290.00,         814290.00
OPTSTK    ,HEROMOTOCO,24/11/2022,00002500.00,CE      ,00000114.70,00000117.05,00000090.00,00000116.10,000000000012300,            19800,              066,              058,       51516765.00,        2016765.00
OPTSTK    ,HEROMOTOCO,24/11/2022,00002500.00,PE      ,00000065.00,00000074.55,00000054.05,00000055.95,000000000043200,            44100,              147,              104,      113053650.00,        2803650.00
OPTSTK    ,HEROMOTOCO,24/11/2022,00002550.00,CE      ,00000070.00,00000070.00,00000070.00,00000070.00,000000000000300,              300,              001,              001,         786000.00,          21000.00
OPTSTK    ,HEROMOTOCO,24/11/2022,00002550.00,PE      ,00000090.00,00000090.00,00000090.00,00000090.00,000000000004800,              300,              001,              001,         792000.00,          27000.00
OPTSTK    ,HEROMOTOCO,24/11/2022,00002600.00,CE      ,00000055.00,00000065.50,00000048.85,00000063.85,000000000036300,            45000,              150,              142,      119517105.00,        2517105.00
OPTSTK    ,HEROMOTOCO,24/11/2022,00002600.00,PE      ,00000123.00,00000130.55,00000101.00,00000102.20,000000000017400,            13200,              044,              044,       35860635.00,        1540635.00
OPTSTK    ,HEROMOTOCO,24/11/2022,00002650.00,CE      ,00000044.00,00000044.00,00000040.50,00000042.55,000000000004200,             2100,              007,              004,        5654865.00,          89865.00
OPTSTK    ,HEROMOTOCO,24/11/2022,00002700.00,CE      ,00000030.35,00000031.25,00000025.65,00000030.80,000000000035400,            30300,              101,              082,       82681755.00,         871755.00
OPTSTK    ,HEROMOTOCO,24/11/2022,00002700.00,PE      ,00000183.00,00000187.85,00000168.00,00000169.00,000000000018900,            10200,              034,              033,       29390250.00,        1850250.00
OPTSTK    ,HEROMOTOCO,24/11/2022,00002800.00,CE      ,00000012.90,00000019.00,00000012.80,00000014.70,000000000027600,            28800,              096,              075,       81058230.00,         418230.00
OPTSTK    ,HEROMOTOCO,24/11/2022,00002800.00,PE      ,00000280.00,00000280.00,00000250.00,00000250.10,000000000007800,             6900,              023,              017,       21115680.00,        1795680.00
OPTSTK    ,HEROMOTOCO,24/11/2022,00002900.00,CE      ,00000008.40,00000008.40,00000008.40,00000008.40,000000000003600,              300,              001,              001,         872520.00,           2520.00
OPTSTK    ,HEROMOTOCO,24/11/2022,00002900.00,PE      ,00000350.00,00000350.00,00000350.00,00000350.00,000000000000300,              300,              001,              001,         975000.00,         105000.00
OPTSTK    ,HEROMOTOCO,24/11/2022,00003000.00,CE      ,00000005.50,00000009.00,00000004.55,00000005.40,000000000063900,            17700,              059,              051,       53198925.00,          98925.00
OPTSTK    ,HINDALCO  ,27/10/2022,00000300.00,CE      ,00000091.00,00000091.00,00000091.00,00000091.00,000000000000000,             1075,              001,              001,         420325.00,          97825.00
OPTSTK    ,HINDALCO  ,27/10/2022,00000300.00,PE      ,00000000.10,00000000.10,00000000.05,00000000.05,000000000239725,            20425,              019,              017,        6128628.75,           1128.75
OPTSTK    ,HINDALCO  ,27/10/2022,00000320.00,PE      ,00000000.35,00000000.35,00000000.05,00000000.05,000000000138675,            54825,              051,              017,       17549052.50,           5052.50
OPTSTK    ,HINDALCO  ,27/10/2022,00000330.00,PE      ,00000000.25,00000000.25,00000000.15,00000000.15,000000000349375,            15050,              014,              012,        4969617.50,           3117.50
OPTSTK    ,HINDALCO  ,27/10/2022,00000335.00,PE      ,00000000.30,00000000.30,00000000.30,00000000.30,000000000048375,             1075,              001,              001,         360447.50,            322.50
OPTSTK    ,HINDALCO  ,27/10/2022,00000340.00,PE      ,00000000.60,00000000.65,00000000.20,00000000.25,000000000255850,           124700,              116,              079,       42458415.00,          60415.00
OPTSTK    ,HINDALCO  ,27/10/2022,00000350.00,CE      ,00000032.30,00000046.00,00000031.60,00000045.75,000000000058050,             4300,              004,              004,        1672055.00,         167055.00
OPTSTK    ,HINDALCO  ,27/10/2022,00000350.00,PE      ,00000001.00,00000001.25,00000000.35,00000000.40,000000000941700,           561150,              522,              371,      196799605.00,         397105.00
OPTSTK    ,HINDALCO  ,27/10/2022,00000355.00,PE      ,00000001.40,00000001.40,00000000.40,00000000.50,000000000180600,           130075,              121,              109,       46292402.50,         115777.50
OPTSTK    ,HINDALCO  ,27/10/2022,00000360.00,CE      ,00000027.20,00000036.20,00000024.55,00000036.20,000000000056975,            38700,              036,              024,       15060158.75,        1128158.75
OPTSTK    ,HINDALCO  ,27/10/2022,00000360.00,PE      ,00000002.00,00000002.20,00000000.50,00000000.60,000000000385925,           478375,              445,              359,      172799961.25,         584961.25
OPTSTK    ,HINDALCO  ,27/10/2022,00000365.00,PE      ,00000002.70,00000002.80,00000000.65,00000000.75,000000000189200,           351525,              327,              231,      128841222.50,         534597.50
OPTSTK    ,HINDALCO  ,27/10/2022,00000370.00,CE      ,00000014.25,00000027.05,00000014.25,00000026.80,000000000161250,            34400,              032,              027,       13363002.50,         635002.50
OPTSTK    ,HINDALCO  ,27/10/2022,00000370.00,PE      ,00000003.80,00000004.85,00000000.80,00000001.00,000000000806250,          1319025,             1227,              872,      490925678.75,        2886428.75
OPTSTK    ,HINDALCO  ,27/10/2022,00000375.00,CE      ,00000011.00,00000022.25,00000011.00,00000021.30,000000000295625,            50525,              047,              045,       19740010.00,         793135.00
OPTSTK    ,HINDALCO  ,27/10/2022,00000375.00,PE      ,00000004.50,00000005.50,00000001.10,00000001.25,000000000555775,          1009425,              939,              716,      381982813.75,        3448438.75
OPTSTK    ,HINDALCO  ,27/10/2022,00000380.00,CE      ,00000008.10,00000018.00,00000007.25,00000017.40,000000000428925,           921275,              857,              785,      361308790.00,       11224290.00
OPTSTK    ,HINDALCO  ,27/10/2022,00000380.00,PE      ,00000005.60,00000007.85,00000001.60,00000001.90,000000001130900,          3908700,             3636,             2696,     1502058746.25,       16752746.25
OPTSTK    ,HINDALCO  ,27/10/2022,00000385.00,CE      ,00000005.00,00000013.95,00000004.00,00000013.45,000000000166625,           692300,              644,              622,      272791623.75,        6256123.75
OPTSTK    ,HINDALCO  ,27/10/2022,00000385.00,PE      ,00000009.60,00000010.90,00000002.35,00000002.85,000000000294550,          1315800,             1224,             1102,      514143743.75,        7560743.75
OPTSTK    ,HINDALCO  ,27/10/2022,00000390.00,CE      ,00000005.40,00000010.20,00000003.60,00000009.65,000000001221200,          3266925,             3039,             2399,     1297529246.25,       23428496.25
OPTSTK    ,HINDALCO  ,27/10/2022,00000390.00,PE      ,00000009.10,00000014.90,00000003.40,00000004.10,000000000884725,          3592650,             3342,             2832,     1428530842.50,       27397342.50
OPTSTK    ,HINDALCO  ,27/10/2022,00000395.00,CE      ,00000003.50,00000007.15,00000002.60,00000006.60,000000001315800,          2131725,             1983,             1715,      853835681.25,       11804306.25
OPTSTK    ,HINDALCO  ,27/10/2022,00000395.00,PE      ,00000016.75,00000017.40,00000005.15,00000006.05,000000000305300,           645000,              600,              541,      261007688.75,        6232688.75
OPTSTK    ,HINDALCO  ,27/10/2022,00000400.00,CE      ,00000002.05,00000005.10,00000001.60,00000004.40,000000004268825,          6976750,             6490,             4241,     2817943725.00,       27243725.00
OPTSTK    ,HINDALCO  ,27/10/2022,00000400.00,PE      ,00000019.40,00000022.35,00000007.65,00000008.60,000000000967500,           781525,              727,              586,      323825152.50,       11215152.50
OPTSTK    ,HINDALCO  ,27/10/2022,00000405.00,CE      ,00000001.65,00000003.55,00000001.35,00000003.00,000000001069625,          1640450,             1526,             1054,      668642905.00,        4260655.00
OPTSTK    ,HINDALCO  ,27/10/2022,00000405.00,PE      ,00000018.05,00000018.05,00000011.55,00000012.20,000000000083850,            15050,              014,              014,        6327450.00,         232200.00
OPTSTK    ,HINDALCO  ,27/10/2022,00000410.00,CE      ,00000001.50,00000002.30,00000000.60,00000001.85,000000003367975,          2318775,             2157,             1708,      954415960.00,        3718210.00
OPTSTK    ,HINDALCO  ,27/10/2022,00000410.00,PE      ,00000028.00,00000031.00,00000015.40,00000016.10,000000000212850,            77400,              072,              060,       33495065.00,        1761065.00
OPTSTK    ,HINDALCO  ,27/10/2022,00000415.00,CE      ,00000000.95,00000001.55,00000000.75,00000001.25,000000000655750,           714875,              665,              556,      297508238.75,         835113.75
OPTSTK    ,HINDALCO  ,27/10/2022,00000415.00,PE      ,00000035.20,00000035.20,00000019.90,00000020.60,000000000102125,            13975,              013,              013,        6142120.00,         342495.00
OPTSTK    ,HINDALCO  ,27/10/2022,00000420.00,CE      ,00000001.15,00000001.15,00000000.40,00000000.90,000000001929625,          1322250,             1230,              940,      556473158.75,        1128158.75
OPTSTK    ,HINDALCO  ,27/10/2022,00000420.00,PE      ,00000038.50,00000038.50,00000025.35,00000025.50,000000000204250,            26875,              025,              015,       12182867.50,         895367.50
OPTSTK    ,HINDALCO  ,27/10/2022,00000425.00,CE      ,00000000.75,00000000.80,00000000.45,00000000.65,000000000217150,           318200,              296,              220,      135428661.25,         193661.25
OPTSTK    ,HINDALCO  ,27/10/2022,00000425.00,PE      ,00000036.60,00000036.60,00000036.60,00000036.60,000000000019350,             1075,              001,              001,         496220.00,          39345.00
OPTSTK    ,HINDALCO  ,27/10/2022,00000430.00,CE      ,00000000.45,00000000.60,00000000.35,00000000.55,000000001062100,           391300,              364,              256,      168445458.75,         186458.75
OPTSTK    ,HINDALCO  ,27/10/2022,00000430.00,PE      ,00000042.80,00000042.80,00000035.25,00000035.45,000000000084925,            11825,              011,              011,        5538883.75,         454133.75
OPTSTK    ,HINDALCO  ,27/10/2022,00000435.00,CE      ,00000000.45,00000000.55,00000000.35,00000000.50,000000000235425,           105350,              098,              073,       45866863.75,          39613.75
OPTSTK    ,HINDALCO  ,27/10/2022,00000440.00,CE      ,00000000.40,00000000.40,00000000.25,00000000.35,000000000626725,           238650,              222,              143,      105079100.00,          73100.00
OPTSTK    ,HINDALCO  ,27/10/2022,00000440.00,PE      ,00000055.00,00000055.00,00000055.00,00000055.00,000000000045150,             1075,              001,              001,         532125.00,          59125.00
OPTSTK    ,HINDALCO  ,27/10/2022,00000445.00,CE      ,00000000.25,00000000.30,00000000.20,00000000.30,000000000139750,            33325,              031,              017,       14837848.75,           8223.75
OPTSTK    ,HINDALCO  ,27/10/2022,00000450.00,CE      ,00000000.20,00000000.30,00000000.20,00000000.30,000000001417925,           251550,              234,              134,      113259850.00,          62350.00
OPTSTK    ,HINDALCO  ,27/10/2022,00000450.00,PE      ,00000066.00,00000066.00,00000059.10,00000059.25,000000000154800,             7525,              007,              006,        3851295.00,         465045.00
OPTSTK    ,HINDALCO  ,27/10/2022,00000460.00,CE      ,00000000.25,00000000.25,00000000.10,00000000.15,000000000306375,           158025,              147,              057,       72715042.50,          23542.50
OPTSTK    ,HINDALCO  ,27/10/2022,00000465.00,CE      ,00000000.15,00000000.15,00000000.15,00000000.15,000000000112875,             3225,              003,              003,        1500108.75,            483.75
OPTSTK    ,HINDALCO  ,27/10/2022,00000470.00,CE      ,00000000.10,00000000.10,00000000.05,00000000.10,000000000432150,            18275,              017,              015,        8590808.75,           1558.75
OPTSTK    ,HINDALCO  ,27/10/2022,00000480.00,CE      ,00000000.05,00000000.10,00000000.05,00000000.10,000000000270900,            34400,              032,              022,       16513988.75,           1988.75
OPTSTK    ,HINDALCO  ,27/10/2022,00000500.00,CE      ,00000000.05,00000000.10,00000000.05,00000000.05,000000000693375,            45150,              042,              021,       22578117.50,           3117.50
OPTSTK    ,HINDALCO  ,27/10/2022,00000500.00,PE      ,00000119.05,00000119.05,00000107.00,00000107.00,000000000194575,             4300,              004,              004,        2628267.50,         478267.50
OPTSTK    ,HINDALCO  ,24/11/2022,00000300.00,CE      ,00000091.00,00000091.00,00000091.00,00000091.00,000000000001075,             1075,              001,              001,         420325.00,          97825.00
OPTSTK    ,HINDALCO  ,24/11/2022,00000300.00,PE      ,00000002.00,00000002.00,00000000.85,00000001.00,000000000008600,             9675,              009,              009,        2915830.00,          13330.00
OPTSTK    ,HINDALCO  ,24/11/2022,00000320.00,PE      ,00000002.80,00000002.80,00000002.80,00000002.80,000000000006450,             1075,              001,              001,         347010.00,           3010.00
OPTSTK    ,HINDALCO  ,24/11/2022,00000325.00,PE      ,00000003.40,00000003.40,00000003.40,00000003.40,000000000002150,             2150,              002,              001,         706060.00,           7310.00
OPTSTK    ,HINDALCO  ,24/11/2022,00000330.00,PE      ,00000003.00,00000003.00,00000002.25,00000002.70,000000000019350,            21500,              020,              015,        7147352.50,          52352.50
OPTSTK    ,HINDALCO  ,24/11/2022,00000350.00,CE      ,00000046.60,00000050.00,00000045.50,00000049.85,000000000011825,             8600,              008,              008,        3421080.00,         411080.00
OPTSTK    ,HINDALCO  ,24/11/2022,00000350.00,PE      ,00000005.00,00000005.90,00000003.75,00000003.90,000000000159100,           127925,              119,              083,       45348068.75,         574318.75
OPTSTK    ,HINDALCO  ,24/11/2022,00000360.00,CE      ,00000041.50,00000041.50,00000041.50,00000041.50,000000000001075,             1075,              001,              001,         431612.50,          44612.50
OPTSTK    ,HINDALCO  ,24/11/2022,00000365.00,PE      ,00000012.00,00000012.00,00000012.00,00000012.00,000000000001075,             1075,              001,              001,         405275.00,          12900.00
OPTSTK    ,HINDALCO  ,24/11/2022,00000370.00,CE      ,00000029.00,00000029.00,00000029.00,00000029.00,000000000001075,             1075,              001,              001,         428925.00,          31175.00
OPTSTK    ,HINDALCO  ,24/11/2022,00000370.00,PE      ,00000014.75,00000014.75,00000008.00,00000008.25,000000000092450,           103200,              096,              045,       39113928.75,         929928.75
OPTSTK    ,HINDALCO  ,24/11/2022,00000380.00,CE      ,00000022.00,00000024.50,00000022.00,00000024.50,000000000005375,             5375,              005,              005,        2169027.50,         126527.50
OPTSTK    ,HINDALCO  ,24/11/2022,00000380.00,PE      ,00000013.55,00000016.50,00000010.30,00000010.60,000000000203175,           294550,              274,              188,      115523477.50,        3594477.50
OPTSTK    ,HINDALCO  ,24/11/2022,00000385.00,CE      ,00000022.60,00000022.60,00000018.00,00000021.30,000000000010750,            12900,              012,              009,        5219608.75,         253108.75
OPTSTK    ,HINDALCO  ,24/11/2022,00000390.00,CE      ,00000016.45,00000023.35,00000015.00,00000022.75,000000000055900,           151575,              141,              100,       62127260.00,        3013010.00
OPTSTK    ,HINDALCO  ,24/11/2022,00000390.00,PE      ,00000020.00,00000020.00,00000015.45,00000015.45,000000000030100,            25800,              024,              021,       10500653.75,         438653.75
OPTSTK    ,HINDALCO  ,24/11/2022,00000395.00,CE      ,00000017.65,00000019.75,00000017.60,00000019.75,000000000015050,             9675,              009,              005,        3995828.75,         174203.75
OPTSTK    ,HINDALCO  ,24/11/2022,00000395.00,PE      ,00000020.30,00000020.30,00000018.80,00000018.80,000000000006450,             6450,              006,              003,        2670622.50,         122872.50
OPTSTK    ,HINDALCO  ,24/11/2022,00000400.00,CE      ,00000010.05,00000018.30,00000010.00,00000017.60,000000000707350,          1128750,             1050,              585,      468770090.00,       17270090.00
OPTSTK    ,HINDALCO  ,24/11/2022,00000400.00,PE      ,00000024.00,00000028.00,00000019.05,00000019.85,000000000206400,            69875,              065,              064,       29465911.25,        1515911.25
OPTSTK    ,HINDALCO  ,24/11/2022,00000405.00,CE      ,00000011.00,00000013.75,00000011.00,00000012.20,000000000038700,             8600,              008,              003,        3588296.25,         105296.25
OPTSTK    ,HINDALCO  ,24/11/2022,00000410.00,CE      ,00000009.00,00000013.70,00000008.55,00000012.95,000000000113950,           167700,              156,              133,       70686356.25,        1929356.25
OPTSTK    ,HINDALCO  ,24/11/2022,00000410.00,PE      ,00000029.00,00000029.00,00000029.00,00000029.00,000000000003225,             1075,              001,              001,         471925.00,          31175.00
OPTSTK    ,HINDALCO  ,24/11/2022,00000415.00,CE      ,00000009.50,00000012.10,00000008.60,00000011.80,000000000015050,            24725,              023,              022,       10503878.75,         243003.75
OPTSTK    ,HINDALCO  ,24/11/2022,00000420.00,CE      ,00000005.65,00000010.30,00000005.65,00000009.90,000000000261225,           327875,              305,              271,      140391452.50,        2683952.50
OPTSTK    ,HINDALCO  ,24/11/2022,00000420.00,PE      ,00000036.90,00000036.90,00000031.60,00000032.15,000000000020425,             6450,              006,              006,        2930450.00,         221450.00
OPTSTK    ,HINDALCO  ,24/11/2022,00000430.00,CE      ,00000006.55,00000007.60,00000004.70,00000006.90,000000000098900,            98900,              092,              053,       43175440.00,         648440.00
OPTSTK    ,HINDALCO  ,24/11/2022,00000430.00,PE      ,00000041.70,00000042.50,00000039.00,00000039.00,000000000012900,             9675,              009,              009,        4560096.25,         399846.25
OPTSTK    ,HINDALCO  ,24/11/2022,00000440.00,CE      ,00000003.45,00000005.35,00000003.40,00000005.05,000000000056975,            49450,              046,              034,       21972838.75,         214838.75
OPTSTK    ,HINDALCO  ,24/11/2022,00000440.00,PE      ,00000051.35,00000051.35,00000046.70,00000046.70,000000000012900,             3225,              003,              003,        1575788.75,         156788.75
OPTSTK    ,HINDALCO  ,24/11/2022,00000450.00,CE      ,00000003.00,00000004.35,00000002.50,00000004.15,000000000211775,           102125,              095,              077,       46321911.25,         365661.25
OPTSTK    ,HINDALCO  ,24/11/2022,00000450.00,PE      ,00000060.00,00000060.00,00000059.30,00000059.45,000000000004300,             3225,              003,              003,        1643406.25,         192156.25
OPTSTK    ,HINDALCO  ,24/11/2022,00000460.00,CE      ,00000002.40,00000002.85,00000002.40,00000002.85,000000000010750,             5375,              005,              004,        2486313.75,          13813.75
OPTSTK    ,HINDALCO  ,24/11/2022,00000485.00,CE      ,00000003.00,00000003.00,00000003.00,00000003.00,000000000002150,             1075,              001,              001,         524600.00,           3225.00
OPTSTK    ,HINDALCO  ,24/11/2022,00000490.00,CE      ,00000001.65,00000001.65,00000001.65,00000001.65,000000000006450,             1075,              001,              001,         528523.75,           1773.75
OPTSTK    ,HINDALCO  ,24/11/2022,00000500.00,CE      ,00000000.80,00000001.05,00000000.80,00000000.95,000000000101050,            17200,              016,              015,        8615856.25,          15856.25
OPTSTK    ,HINDALCO  ,24/11/2022,00000500.00,PE      ,00000109.00,00000109.00,00000109.00,00000109.00,000000000001075,             1075,              001,              001,         654675.00,         117175.00
OPTSTK    ,HINDALCO  ,29/12/2022,00000400.00,CE      ,00000018.00,00000018.00,00000018.00,00000018.00,000000000006450,             2150,              002,              001,         898700.00,          38700.00
OPTSTK    ,HINDCOPPER,27/10/2022,00000085.00,PE      ,00000000.05,00000000.25,00000000.05,00000000.05,000000000094600,            12900,              003,              003,        1098005.00,           1505.00
OPTSTK    ,HINDCOPPER,27/10/2022,00000090.00,PE      ,00000000.05,00000000.10,00000000.05,00000000.10,000000000344000,            12900,              003,              003,        1162075.00,           1075.00
OPTSTK    ,HINDCOPPER,27/10/2022,00000095.00,PE      ,00000000.20,00000000.20,00000000.15,00000000.20,000000000227900,            43000,              010,              010,        4092740.00,           7740.00
OPTSTK    ,HINDCOPPER,27/10/2022,00000097.50,PE      ,00000000.20,00000000.20,00000000.20,00000000.20,000000000004300,             4300,              001,              001,         420110.00,            860.00
OPTSTK    ,HINDCOPPER,27/10/2022,00000100.00,CE      ,00000005.30,00000006.80,00000005.10,00000006.80,000000000189200,            12900,              003,              003,        1363960.00,          73960.00
OPTSTK    ,HINDCOPPER,27/10/2022,00000100.00,PE      ,00000000.70,00000000.70,00000000.25,00000000.25,000000000498800,           236500,              055,              040,       23761155.00,         111155.00
OPTSTK    ,HINDCOPPER,27/10/2022,00000105.00,CE      ,00000002.20,00000003.05,00000001.70,00000002.90,000000000408500,           408500,              095,              092,       43852045.00,         959545.00
OPTSTK    ,HINDCOPPER,27/10/2022,00000105.00,PE      ,00000002.35,00000002.60,00000001.05,00000001.25,000000000348300,           318200,              074,              067,       33992360.00,         581360.00
OPTSTK    ,HINDCOPPER,27/10/2022,00000107.50,CE      ,00000000.60,00000001.70,00000000.60,00000001.60,000000000356900,           503100,              117,              078,       54763080.00,         679830.00
OPTSTK    ,HINDCOPPER,27/10/2022,00000107.50,PE      ,00000003.05,00000003.05,00000002.50,00000002.85,000000000038700,            12900,              003,              003,        1422870.00,          36120.00
OPTSTK    ,HINDCOPPER,27/10/2022,00000110.00,CE      ,00000000.70,00000000.95,00000000.50,00000000.90,000000001354500,           778300,              181,              135,       86176300.00,         563300.00
OPTSTK    ,HINDCOPPER,27/10/2022,00000110.00,PE      ,00000006.00,00000006.15,00000004.20,00000004.45,000000000356900,            60200,              014,              014,        6915260.00,         293260.00
OPTSTK    ,HINDCOPPER,27/10/2022,00000112.50,CE      ,00000000.45,00000000.55,00000000.30,00000000.55,000000000184900,           133300,              031,              024,       15054515.00,          58265.00
OPTSTK    ,HINDCOPPER,27/10/2022,00000112.50,PE      ,00000006.45,00000006.45,00000006.45,00000006.45,000000000034400,             4300,              001,              001,         511485.00,          27735.00
OPTSTK    ,HINDCOPPER,27/10/2022,00000115.00,CE      ,00000000.30,00000000.40,00000000.25,00000000.35,000000000786900,           210700,              049,              041,       24294140.00,          63640.00
OPTSTK    ,HINDCOPPER,27/10/2022,00000120.00,CE      ,00000000.15,00000000.20,00000000.10,00000000.20,000000001229800,           520300,              121,              068,       62529310.00,          93310.00
OPTSTK    ,HINDCOPPER,27/10/2022,00000120.00,PE      ,00000015.00,00000015.00,00000015.00,00000015.00,000000000288100,             4300,              001,              001,         580500.00,          64500.00
OPTSTK    ,HINDCOPPER,27/10/2022,00000125.00,CE      ,00000000.10,00000000.10,00000000.05,00000000.10,000000001204000,            77400,              018,              016,        9679730.00,           4730.00
OPTSTK    ,HINDCOPPER,27/10/2022,00000135.00,CE      ,00000000.05,00000000.05,00000000.05,00000000.05,000000000524600,             4300,              001,              001,         580715.00,            215.00
OPTSTK    ,HINDCOPPER,24/11/2022,00000090.00,PE      ,00000001.25,00000001.25,00000000.95,00000001.00,000000000094600,            17200,              004,              004,        1566920.00,          18920.00
OPTSTK    ,HINDCOPPER,24/11/2022,00000095.00,PE      ,00000001.90,00000001.95,00000001.90,00000001.95,000000000012900,             8600,              002,              002,         833555.00,          16555.00
OPTSTK    ,HINDCOPPER,24/11/2022,00000100.00,PE      ,00000003.00,00000003.00,00000003.00,00000003.00,000000000043000,             8600,              002,              002,         885800.00,          25800.00
